Epoch,Average Loss,Test Accuracy,F1 Score
45,0.18579433461030323,0.575,0.5720414640772696
46,0.2050217131773631,0.5833333333333334,0.5856040602814796
47,0.255721644560496,0.5916666666666667,0.5895374378707712
48,0.28410006761550904,0.6,0.5984878337639965
49,0.22432713905970256,0.6583333333333333,0.6635094994535464
50,0.23993292848269146,0.49166666666666664,0.48750840115071015
51,0.17485691606998444,0.6166666666666667,0.6238722641837213
52,0.1558446119228999,0.6166666666666667,0.6173754208754209
53,0.15330863992373148,0.6333333333333333,0.6328491683754842
54,0.13667247394720713,0.5583333333333333,0.5415980005980006
55,0.14846844176451365,0.5916666666666667,0.5958581261670337
56,0.1377824142575264,0.6166666666666667,0.6252518749586304
57,0.12832410931587218,0.6083333333333333,0.6106158360949302
58,0.12797471682230632,0.5666666666666667,0.5597607773923562
59,0.12298615127801896,0.6416666666666667,0.6406464243728395
60,0.15185969471931457,0.625,0.6333584910467202
61,0.15642155309518177,0.5833333333333334,0.5828263784146137
62,0.21679685711860658,0.5833333333333334,0.5720637729566301
63,0.20595244467258453,0.5416666666666666,0.5472529359016779
64,0.18697819809118907,0.575,0.5710868482008189
65,0.1523039052883784,0.6083333333333333,0.6069072429763219
66,0.13181840479373932,0.6416666666666667,0.6444834975322781
67,0.1549513081709544,0.5833333333333334,0.5742616828762339
68,0.15755723814169567,0.6,0.6047632641110903
69,0.1456165075302124,0.5833333333333334,0.5656073616286382
70,0.13851082026958467,0.575,0.5680661183680051
71,0.12828543782234192,0.5583333333333333,0.5631882358784532
72,0.09969168106714885,0.6583333333333333,0.6515762764914516
73,0.10664184987545014,0.6166666666666667,0.6181120313762324
74,0.078880142668883,0.6083333333333333,0.6092905211618682
75,0.08244301130374272,0.6083333333333333,0.614131573783715
76,0.07582143495480219,0.6333333333333333,0.6387347453836816
77,0.07017778754234313,0.6666666666666666,0.6674585272705573
78,0.06428122942646344,0.6333333333333333,0.6271292703872205
79,0.05972430109977722,0.6416666666666667,0.6416431584288727
80,0.05211091736952464,0.65,0.6457620486902264
81,0.10916964411735534,0.625,0.6263053381803381
82,0.08695518424113592,0.575,0.58586525577597
83,0.15272532304128011,0.5833333333333334,0.5706776110419418
84,0.1175579160451889,0.5416666666666666,0.5503967788506203
85,0.10154718458652497,0.6,0.6086684782608694
86,0.10720240473747253,0.6833333333333333,0.6762869746740713
87,0.12185887147982916,0.5583333333333333,0.5672251170478121
88,0.09885449210802714,0.6083333333333333,0.601235103428086
89,0.08873979585866133,0.5583333333333333,0.5570458404074703
90,0.07209191794196765,0.6666666666666666,0.6727734332573042
91,0.06875963062047959,0.6,0.5953933686559914
92,0.07726940164963404,0.6,0.5939293334114418
93,0.06940369904041291,0.6166666666666667,0.6100253260368078
94,0.06802780578533808,0.5833333333333334,0.582341407393402
95,0.04858995998899142,0.675,0.6757325675532199
96,0.04203303605318069,0.65,0.6527777777777779
97,0.02420490514487028,0.6,0.6048210698210698
98,0.03050332355002562,0.625,0.6262937104666427
99,0.028450933595498402,0.6666666666666666,0.671584478390286
100,0.0388723519941171,0.6416666666666667,0.6451510295260295
101,0.033238726357618965,0.6583333333333333,0.660912533086446
102,0.03058302172770103,0.6416666666666667,0.6450173467512177
103,0.026870883628726007,0.7,0.7051404256308164
104,0.026071325565377872,0.6833333333333333,0.6851321171816296
105,0.04600327784816424,0.625,0.6209732996138526
106,0.1398660476009051,0.48333333333333334,0.46526967645611716
107,0.14007452130317688,0.5833333333333334,0.5626410587942349
108,0.09514543016751607,0.5916666666666667,0.5943054413984648
109,0.09745645771423976,0.6333333333333333,0.6288606286186931
110,0.09457443753878275,0.6333333333333333,0.6299408836753899
111,0.0600201482574145,0.5583333333333333,0.5628708823476266
112,0.08544557193915049,0.5583333333333333,0.5546586505282157
113,0.06972358549634615,0.5333333333333333,0.5236716414231546
114,0.08613472779591878,0.575,0.5723456483413008
115,0.04631259739398956,0.6833333333333333,0.6815807097782849
116,0.06679107745488484,0.6333333333333333,0.6336315815966979
117,0.08406944349408149,0.6166666666666667,0.6220877013321835
118,0.06831469846268495,0.625,0.6165380509465687
119,0.06809377893805504,0.6833333333333333,0.6774034494685307
120,0.04817610407869021,0.55,0.5458551977738024
121,0.17762398719787598,0.45,0.44585623639910243
122,0.1922486811876297,0.4,0.3797799711430094
123,0.1577567160129547,0.6333333333333333,0.6348827284537002
124,0.07698682248592377,0.625,0.6188397581254724
125,0.06804289023081461,0.6416666666666667,0.6336655865892858
126,0.0919931836426258,0.5833333333333334,0.5925498225498226
127,0.11239661574363709,0.5916666666666667,0.5807602312594847
128,0.11837118764718374,0.5083333333333333,0.5077593155247351
129,0.07819552769263585,0.6083333333333333,0.6189651436555492
130,0.05580801392594973,0.5916666666666667,0.5883164015078909
131,0.05412353053689003,0.6333333333333333,0.636139205407498
132,0.04918989638487498,0.6833333333333333,0.6839909297052155
133,0.03587823063135147,0.65,0.6538426292592959
134,0.03485089937845866,0.6333333333333333,0.6298444643212083
135,0.02445954444507758,0.65,0.6482230188112541
136,0.013015453206996123,0.6916666666666667,0.6935504951355947
137,0.03595668164392312,0.6666666666666666,0.6657695329043569
138,0.02428366697082917,0.6583333333333333,0.6578051382910828
139,0.02829490682731072,0.6666666666666666,0.6654016022879122
140,0.026403203979134558,0.65,0.6475630985676752
141,0.018415852511922518,0.6916666666666667,0.6931257631257631
142,0.0184361992093424,0.6833333333333333,0.6840266846377244
143,0.014012197715540726,0.6833333333333333,0.6866219659479202
144,0.008593068023522695,0.6833333333333333,0.6814822014427465
145,0.007138836632172267,0.675,0.6721264913947841
146,0.00925193886893491,0.675,0.6776403160074533
147,0.007436837628483772,0.6666666666666666,0.667063042090981
148,0.018493663954238095,0.675,0.673179375998541
149,0.01133286627009511,0.6833333333333333,0.6829406698079749
150,0.011581433874865373,0.6833333333333333,0.6844907987765131
151,0.020041390197972457,0.6833333333333333,0.685454033239312
152,0.041994640758881964,0.675,0.6753035159285159
153,0.09939688704907894,0.6083333333333333,0.6131671359758889
154,0.04400011176864306,0.5833333333333334,0.5867783222938298
155,0.08511165504654249,0.625,0.6151198015363611
156,0.07644614105423292,0.6583333333333333,0.6564278564278564
157,0.08922041008869806,0.625,0.6270090123114317
158,0.06816383029023806,0.65,0.6467015443022865
159,0.053590236728390056,0.575,0.5671321490493322
160,0.034776843960086505,0.5916666666666667,0.5936186365705735
161,0.03330735905716817,0.625,0.6202666610379377
162,0.0369602916141351,0.6333333333333333,0.635845348647768
163,0.02732408344745636,0.6416666666666667,0.640187593560665
164,0.02517405735949675,0.6833333333333333,0.6871482025838829
165,0.01932873365779718,0.7083333333333334,0.709902665841123
166,0.010390589386224747,0.7083333333333334,0.7077448979591836
167,0.0262260132158796,0.7083333333333334,0.7066878645760634
168,0.021126761908332507,0.65,0.648589727502771
169,0.034005590404073395,0.6666666666666666,0.667918957918958
170,0.03308874778449535,0.65,0.6536223116507586
171,0.04442927514513333,0.6083333333333333,0.6085863866432892
172,0.0519614373644193,0.65,0.6497254115984166
173,0.02331945685048898,0.65,0.6529738801477932
174,0.04783836727341016,0.6083333333333333,0.6185950140635635
175,0.07404273518671592,0.6583333333333333,0.6587744200244199
176,0.03216755570222934,0.6083333333333333,0.6009662393726393
177,0.025984431430697442,0.6416666666666667,0.6364247329484616
178,0.014696059996883075,0.6916666666666667,0.6906139860791023
179,0.015174034362037977,0.7,0.7026478673795747
180,0.007423562618593375,0.675,0.67228690431322
181,0.006374859437346459,0.6916666666666667,0.6892781611289501
182,0.0051207986815522116,0.7,0.6980102480102478
183,0.006431893228242795,0.6833333333333333,0.6811046243751263
184,0.0055406711374719935,0.7,0.700120819623519
185,0.0039688007129977144,0.7,0.6977942242942242
186,0.004582530197997888,0.6916666666666667,0.6911879198866745
187,0.007607286842539906,0.7,0.6991720919205621
188,0.005061818333342671,0.6833333333333333,0.6834494893022078
189,0.005818314958984653,0.7083333333333334,0.7080196535019945
190,0.0044145936146378515,0.7083333333333334,0.7073059254189481
191,0.003667497169226408,0.6833333333333333,0.6827405083401609
192,0.0031908976069341104,0.7,0.699448082010582
193,0.002176365116611123,0.6833333333333333,0.6828551077123989
194,0.005874749800811211,0.6916666666666667,0.690482468531249
195,0.002892009875116249,0.6666666666666666,0.6657674723005733
196,0.007256530411541462,0.6833333333333333,0.6828482328482329
197,0.011490024377902348,0.6583333333333333,0.6590773860541302
198,0.0048655076262851555,0.65,0.6499311799311799
199,0.011893043698122104,0.6666666666666666,0.6674500600767881
200,0.05358688690078755,0.525,0.5227025556522821
201,0.022006674110889433,0.5416666666666666,0.5459905848655057
202,0.03432880435138941,0.6916666666666667,0.6930213059980502
203,0.02100649711986383,0.6833333333333333,0.6801749176749177
204,0.019755738290647664,0.6833333333333333,0.6791126576277222
205,0.015687108412384985,0.6666666666666666,0.6646014120667522
206,0.014585140409568946,0.675,0.6696216736554987
207,0.011195088177919388,0.7166666666666667,0.7105904204400445
208,0.008516242386152346,0.7083333333333334,0.7064004468029921
209,0.00601671626791358,0.7083333333333334,0.7066083460810865
210,0.003739169503872593,0.7166666666666667,0.7144618814346216
211,0.005000797961838543,0.6666666666666666,0.6644697105317405
212,0.007688139208282033,0.7,0.6965902458544394
213,0.003962323814630508,0.6916666666666667,0.6898383838383838
214,0.0038141122708717982,0.7,0.7007326927814732
215,0.0078008176758885385,0.6833333333333333,0.6836433659778607
216,0.002597570015738408,0.6666666666666666,0.6637097430174904
217,0.006375477866580089,0.65,0.6487008117240676
218,0.002973340335302055,0.675,0.6718989968989969
219,0.005078875785693526,0.6833333333333333,0.6827889174317747
220,0.004379346718390783,0.675,0.6748930879418684
221,0.007209401057722668,0.7,0.6960878200779272
222,0.013856033654883504,0.6916666666666667,0.693486427986428
223,0.02422132215773066,0.6916666666666667,0.6894828948197069
224,0.014345071464776992,0.675,0.6797979074670804
225,0.018047597849120696,0.65,0.6559426432511539
226,0.023923044403394062,0.65,0.6457545268590965
227,0.02180571121474107,0.675,0.6768959643291014
228,0.018265964556485416,0.6833333333333333,0.68477990430622
229,0.01660359660163522,0.6833333333333333,0.68256769006769
230,0.0075405562606950605,0.675,0.6712496074281514
231,0.0057987947016954425,0.6916666666666667,0.6899926053248312
232,0.0034875968471169473,0.7083333333333334,0.708568456958701
233,0.004316261814286311,0.7083333333333334,0.7092230168101248
234,0.0023338644920537868,0.6916666666666667,0.6919004486860714
235,0.00519297340263923,0.6833333333333333,0.6828231434328995
236,0.001994470398252209,0.675,0.6743276670503605
237,0.0030466392481078705,0.675,0.6740209845473004
238,0.002982534095644951,0.6833333333333333,0.6815587197204845
239,0.0031797822642450533,0.6916666666666667,0.6890060287560288
240,0.005519388693695267,0.725,0.726094183383657
241,0.004547813658912977,0.7,0.7005049181834896
242,0.003967129928059876,0.6833333333333333,0.6836050043323563
243,0.0029715538257732987,0.675,0.6746720867208673
244,0.0014325572255377969,0.7,0.6982750562841797
245,0.002102161571383476,0.6916666666666667,0.6898403250188966
246,0.0021033040713518856,0.7,0.6969559021344736
247,0.0022701231685156626,0.6916666666666667,0.6900447154471545
248,0.0024143329123035074,0.7166666666666667,0.7151946283563931
249,0.002407176544268926,0.7083333333333334,0.7057718289335937
250,0.0010553316756462057,0.7083333333333334,0.7060832008215729
251,0.0014212885328258077,0.7083333333333334,0.7061554268171917
252,0.0009468716181193789,0.7083333333333334,0.7058308080808081
253,0.0009171307746631403,0.7083333333333334,0.7058583990967712
254,0.0009292487831165393,0.7083333333333334,0.7058583990967712
255,0.0007986475364305079,0.7166666666666667,0.7148635464733025
256,0.0010115787542114656,0.7083333333333334,0.706305723344051
257,0.0020908879581838847,0.6916666666666667,0.6901668951705628
258,0.0010741005651652813,0.6916666666666667,0.6907404444283227
259,0.0010994234937243164,0.6916666666666667,0.6910888255437126
260,0.0007795547523225347,0.7083333333333334,0.7067577513328477
261,0.002048411398815612,0.6916666666666667,0.6901668951705628
262,0.0009927392083530625,0.6916666666666667,0.6909173126614988
263,0.0012398698444788655,0.7,0.6988780487804879
264,0.0016130695041889946,0.6833333333333333,0.6789586726155049
265,0.0024307192225630084,0.6666666666666666,0.6635464552251161
266,0.0012387107980127135,0.6666666666666666,0.6628285068330835
267,0.002378957268471519,0.6583333333333333,0.656144751894752
268,0.002254045564526071,0.65,0.6475551136004097
269,0.0020862519818668564,0.6666666666666666,0.666412654805512
270,0.0017491428763605655,0.675,0.6749928799270906
271,0.0016583048272877932,0.6583333333333333,0.659069583650399
272,0.0014710109525670608,0.6833333333333333,0.6834676274018379
273,0.0012623246448735395,0.6916666666666667,0.6929297554297554
274,0.001562265473573158,0.6833333333333333,0.6839278494766299
275,0.0023442857433110475,0.6916666666666667,0.6909535423925668
276,0.0014554875049119194,0.7083333333333334,0.706305723344051
277,0.0008060514888105293,0.7083333333333334,0.7061355531738805
278,0.001278222759719938,0.7,0.6970507715281234
279,0.0010677845450118185,0.7,0.6980316049864922
280,0.0008431129390373826,0.7,0.6993913901661759
281,0.0010860096934872368,0.6916666666666667,0.6902993398256556
282,0.0007461549636597434,0.6916666666666667,0.690011869011869
283,0.0017337143033122023,0.6916666666666667,0.6897814556716996
284,0.0010392655502073466,0.6916666666666667,0.6907963032963033
285,0.0012136889311174552,0.7,0.699078624078624
286,0.0004957869125064463,0.7083333333333334,0.7069034699150979
287,0.0012742979956480364,0.7166666666666667,0.7145087719298245
288,0.0017068260970215003,0.7,0.6977090691986162
289,0.0008355792107370992,0.7,0.6989901384738715
290,0.0028362500636527938,0.6833333333333333,0.68509513824169
291,0.0016479903793272872,0.675,0.6764718476524736
292,0.0008596483812046547,0.6833333333333333,0.6833198822798505
293,0.001378758430170516,0.7,0.6998257389931154
294,0.0011082683224231005,0.6916666666666667,0.6899925115534872
295,0.000606832366126279,0.7083333333333334,0.7059605459642136
296,0.0012160636795063814,0.7,0.6982998516186669
297,0.0006522954208776355,0.7083333333333334,0.7077317272090791
298,0.0004607753517727057,0.7083333333333334,0.707561557038909
299,0.00040826013234133524,0.7083333333333334,0.707561557038909
300,0.0010760181350633502,0.7,0.6996215977943553
301,0.0005314698675647378,0.725,0.7255625375398894
302,0.0008138385543134064,0.725,0.7247480403839289
303,0.0006145124052030344,0.725,0.7251776583849754
304,0.0009164841884436707,0.7166666666666667,0.716909286996395
305,0.0005671708999822537,0.7166666666666667,0.7173004953492759
306,0.0009559987190489968,0.7,0.69899454298409
307,0.0009265269618481398,0.6916666666666667,0.6906834132443888
308,0.0007303824434832981,0.7,0.6983443883443884
309,0.0007111862767487764,0.7166666666666667,0.7146185031185032
310,0.0014528067239249745,0.7,0.6975215507489027
311,0.0010769877466373146,0.6916666666666667,0.6854036471047749
312,0.0020535954701093335,0.6916666666666667,0.6873138238840873
313,0.0012617810978554189,0.7083333333333334,0.7088270218228497
314,0.001163061490903298,0.7,0.7028526651616634
315,0.0012089545683314402,0.6916666666666667,0.6914438711694809
316,0.0008244571858085692,0.6916666666666667,0.6902749085022604
317,0.0009861993875044087,0.7,0.6991304556200026
318,0.0005095263244584203,0.6833333333333333,0.6840493518595021
319,0.0008357253546516101,0.6916666666666667,0.6911140987926702
320,0.000969304881679515,0.6916666666666667,0.6911140987926702
321,0.0005492756628276159,0.6833333333333333,0.6832478329177394
322,0.00035709584675108394,0.6833333333333333,0.6839461860551169
323,0.0004947889382795741,0.6833333333333333,0.6834493798779513
324,0.0008780572272371501,0.6833333333333333,0.6832478329177394
325,0.00042594957437055807,0.6666666666666666,0.6690212682501964
326,0.0005535920965485275,0.6833333333333333,0.6848546440009854
327,0.00046199487599854667,0.6833333333333333,0.6848319682640239
328,0.0007722226728219539,0.6833333333333333,0.683624269005848
329,0.0005115685237493987,0.6916666666666667,0.6916779062876623
330,0.000414629268925637,0.7083333333333334,0.7078803049186323
331,0.0003851479268632829,0.7,0.7003057840594518
332,0.0004113806392221401,0.7,0.7003057840594518
333,0.0002667149955717226,0.7,0.6996929010075443
334,0.000496261667770644,0.7,0.6996929010075443
335,0.0003349135494014869,0.6916666666666667,0.6907039732686165
336,0.0011252851613486807,0.6833333333333333,0.6809801379350251
337,0.0198267273294429,0.6416666666666667,0.6429703981885282
338,0.06745167306313912,0.18333333333333332,0.11625533557351739
339,0.29187653213739395,0.4166666666666667,0.4164727475253791
340,0.5126056830088298,0.35,0.3066985885279066
341,0.6263953765233358,0.43333333333333335,0.40324345665519706
342,0.5083814700444539,0.44166666666666665,0.41807639890973225
343,0.48512880007425946,0.39166666666666666,0.3299002530847943
344,0.4618433157602946,0.4166666666666667,0.37961413269632444
345,0.2968420426050822,0.43333333333333335,0.425779184830909
346,0.19833573798338572,0.43333333333333335,0.43287626194172674
347,0.14761271079381308,0.5583333333333333,0.5503691451309397
348,0.11165901025136311,0.49166666666666664,0.4960512433682494
349,0.08258253385623296,0.6,0.5997066248933821
350,0.05248510713378588,0.65,0.6482308519929052
351,0.06117236415545146,0.6583333333333333,0.6567018864387286
352,0.039060969029863675,0.6333333333333333,0.6333387583387584
353,0.04027967651685079,0.625,0.6240298818335192
354,0.02508095515271028,0.5833333333333334,0.593714114832536
355,0.03827316736181577,0.6416666666666667,0.642636419597049
356,0.030618560562531153,0.7083333333333334,0.7090130996534938
357,0.019226839765906334,0.6666666666666666,0.6660861965789179
358,0.02124797912935416,0.6583333333333333,0.6559950269963059
359,0.01292011799911658,0.7,0.6976844989635687
360,0.01037075271209081,0.7083333333333334,0.7061537055371583
361,0.010401232230166594,0.6916666666666667,0.6928840704167218
362,0.016620491010447342,0.675,0.6765710678210678
363,0.020748030518492062,0.6666666666666666,0.6650077429345722
364,0.013541334743301074,0.65,0.6486253358621781
365,0.01410974832251668,0.6666666666666666,0.6667417107048444
366,0.028709385885546605,0.6833333333333333,0.6829151842309736
367,0.019344889000058173,0.65,0.6507047652047652
368,0.012274501069138447,0.6666666666666666,0.6668720197930724
369,0.011937940989931424,0.675,0.6743402138402138
370,0.008675345002363126,0.6916666666666667,0.6918586530428636
371,0.007716475147753954,0.7083333333333334,0.7077323717948718
372,0.00709899061669906,0.6916666666666667,0.6930781418816393
373,0.008317040620992582,0.7083333333333334,0.7097373093062749
374,0.004057178335885207,0.725,0.7258415537387629
375,0.004494353896006942,0.7166666666666667,0.7176852174755399
376,0.0032580470200628043,0.7083333333333334,0.7120612490571465
377,0.00311390218945841,0.7166666666666667,0.7195377614053264
378,0.004345422998691599,0.6916666666666667,0.691456833671555
379,0.007862901454791427,0.7,0.7002790346907993
380,0.008481568175678451,0.7,0.6980243594143352
381,0.006422359123826027,0.6916666666666667,0.6912304313481773
382,0.009066879547511538,0.6833333333333333,0.6825985344333018
383,0.011624197227259476,0.6666666666666666,0.6670210586752222
384,0.012986242646972339,0.7,0.698899209696552
385,0.01342819898078839,0.7,0.7024718614718615
386,0.02844268586486578,0.6583333333333333,0.6596352730281301
387,0.02015766464173794,0.6583333333333333,0.6543470418470417
388,0.015928509831428527,0.7,0.698023997666993
389,0.015684255057324965,0.6916666666666667,0.6888532763532763
390,0.01026901106039683,0.6666666666666666,0.6668412980904445
391,0.024481705389916897,0.6583333333333333,0.6581361682985423
392,0.026228107015291848,0.6416666666666667,0.6446572946572946
393,0.007396114928026994,0.6833333333333333,0.684736157990875
394,0.008870655794938405,0.6916666666666667,0.6931702961201351
395,0.005973317412038644,0.6916666666666667,0.6938219493057504
396,0.004144580460463961,0.7,0.7017802717506517
397,0.0027249305819471675,0.7083333333333334,0.708566570738491
398,0.002280941822876533,0.7083333333333334,0.708566570738491
399,0.001769933042426904,0.7,0.6981489959055937
400,0.0020176600897684692,0.7,0.6976650404978577
401,0.0019109813729301095,0.6916666666666667,0.6888883251738863
402,0.0017765840282663703,0.7,0.6976650404978577
403,0.002083732218792041,0.6833333333333333,0.6811822636033162
404,0.005147627640205125,0.7083333333333334,0.7073780661800747
405,0.0020341595790038507,0.6833333333333333,0.6822717677416007
406,0.0021025937826683124,0.675,0.6740162663507612
407,0.0032144997113694746,0.675,0.672729894528675
408,0.002322575426660478,0.675,0.6755581214548756
409,0.0028696679044514896,0.6666666666666666,0.6658059503272269
410,0.002682834444567561,0.6833333333333333,0.6818520604647507
411,0.0021927325365444024,0.7,0.6992635817635817
412,0.0019609454786404966,0.7166666666666667,0.7165229589168268
413,0.0022414992563426495,0.7,0.6971128915031354
414,0.0018093539091447988,0.7,0.6971105251593056
415,0.0021885354615127045,0.7,0.6956336251824057
416,0.001993814840291937,0.725,0.7225772195305628
417,0.002503642851176361,0.6916666666666667,0.6874443589931395
418,0.0019642767884458104,0.6833333333333333,0.6814520998731524
419,0.0014089141972362996,0.675,0.6739471240211086
420,0.002517823642119765,0.6916666666666667,0.6908648988254903
421,0.0013877836366494496,0.7083333333333334,0.7075626568483712
422,0.0014837329702762265,0.7083333333333334,0.7080985600985602
423,0.0014713844827686747,0.7,0.6980043997485857
424,0.0009481158573180437,0.7083333333333334,0.7047704525148133
425,0.000928695402884235,0.7,0.6968773388773389
426,0.001467370723063747,0.7,0.6961336336336337
427,0.0009971046277011434,0.6916666666666667,0.6882971141873581
428,0.0011038730231424172,0.6833333333333333,0.6786897823657405
429,0.002601204812526703,0.6833333333333333,0.6823963460723041
430,0.003738504690894236,0.6833333333333333,0.6836538115141888
431,0.0072279420215636495,0.6833333333333333,0.6832296671582385
432,0.005663237922514479,0.55,0.5393154120411636
433,0.017424468354632457,0.5333333333333333,0.5329303372066531
434,0.02974045295268297,0.5333333333333333,0.5346219908990595
435,0.02823769034196933,0.5083333333333333,0.51266826407267
436,0.036662063126762706,0.6583333333333333,0.6628204039968747
437,0.022596656903624536,0.6416666666666667,0.6369530771920623
438,0.03054689137885968,0.6083333333333333,0.597603091516135
439,0.0284445621073246,0.6,0.6017586964955387
440,0.032289669228096805,0.5333333333333333,0.5271701948253673
441,0.06324380983908971,0.625,0.6241501909337275
442,0.08535913651188215,0.55,0.5646543423681581
443,0.07499503716826439,0.45,0.4536048588662676
444,0.07426052701969942,0.4166666666666667,0.4088005836520268
445,0.09965549496312937,0.49166666666666664,0.48754528384693485
446,0.053975369036197665,0.6166666666666667,0.6089147519147519
447,0.10386381596326828,0.625,0.6172242134607726
448,0.1685989409685135,0.6333333333333333,0.6382612996322674
449,0.1885613163312276,0.48333333333333334,0.4787290247796308
450,0.11483112921317419,0.4083333333333333,0.3621310980685981
451,0.125141612191995,0.4666666666666667,0.4490257841573631
452,0.11084977835416794,0.5666666666666667,0.552977770497139
453,0.10218569760521252,0.5583333333333333,0.542393030526095
454,0.1041459672152996,0.5666666666666667,0.568329124880849
455,0.06104379172126452,0.5666666666666667,0.5824378746253747
456,0.043009912098447484,0.6666666666666666,0.6653650793650794
457,0.023723930492997168,0.675,0.672833133160877
458,0.032968496531248094,0.6416666666666667,0.6380072286987181
459,0.012735042472680409,0.6583333333333333,0.6537353985374477
460,0.01173304592569669,0.65,0.6458252749562419
461,0.015170339215546846,0.6416666666666667,0.6407908281449195
462,0.011656456006069979,0.6583333333333333,0.6565606060606061
463,0.008217209360251825,0.65,0.649367470565462
464,0.008296308821688097,0.6666666666666666,0.6656591006591006
465,0.005553583893924951,0.6666666666666666,0.6665127627627627
466,0.003989175489793221,0.7,0.7013015059127864
467,0.0032509049711128076,0.7,0.7012009282009282
468,0.002468070686639597,0.6916666666666667,0.6938802756244618
469,0.0024069623090326787,0.7,0.7010374327816188
470,0.0030020809887597957,0.7,0.7006178095961998
471,0.002020452831250926,0.6916666666666667,0.6911960348201498
472,0.0022892837723096212,0.6916666666666667,0.6914996785448461
473,0.0022917979241659243,0.6833333333333333,0.6824074074074074
474,0.0017292401132484277,0.6916666666666667,0.6913314982217421
475,0.003930596192367375,0.6916666666666667,0.6928461650235843
476,0.01762789935649683,0.6916666666666667,0.696084887519098
477,0.006437000927204887,0.6333333333333333,0.6333893096289945
478,0.016472441144287586,0.6166666666666667,0.6102196002196003
479,0.035818034783005714,0.625,0.6302991479564667
480,0.05821445050338904,0.6166666666666667,0.6022241864415777
481,0.032703226432204247,0.6083333333333333,0.6034638505432606
482,0.025481921682755152,0.675,0.6728606366020867
483,0.02393450972934564,0.6083333333333333,0.6160645516229599
484,0.019596743397414684,0.6583333333333333,0.6611790431073377
485,0.014791886880993843,0.6333333333333333,0.6378493048978684
486,0.02276267223060131,0.6083333333333333,0.6002318476708065
487,0.027720504347234963,0.6166666666666667,0.6200475327229097
488,0.015968349824349085,0.6416666666666667,0.6423273273273273
489,0.03132279918839534,0.6416666666666667,0.638638044468353
490,0.029062628466635942,0.5833333333333334,0.5768213413311453
491,0.024651041657974323,0.6083333333333333,0.6156281553633928
492,0.017942185637851556,0.5583333333333333,0.5476055386693685
493,0.009448272610704104,0.5916666666666667,0.5866353226719081
494,0.005022847962876161,0.5833333333333334,0.5795682507420312
495,0.008501686590413253,0.6333333333333333,0.632015199611073
496,0.00461295242421329,0.65,0.6515157578182789
497,0.010411103970060747,0.6416666666666667,0.639040425656875
498,0.01852831474194924,0.6166666666666667,0.6189932733410994
499,0.008078881461794177,0.6333333333333333,0.6367798567798567
500,0.03534872801974416,0.675,0.669367362535348
501,0.017113473918288945,0.6416666666666667,0.6464999269786504
502,0.018020935108264288,0.6333333333333333,0.6347804936624051
503,0.022766537545248867,0.625,0.6251667237515501
504,0.01539262638737758,0.6333333333333333,0.6330224699839745
505,0.01421523109699289,0.6333333333333333,0.63132459048658
506,0.021049370476976036,0.65,0.6395399360005501
